id,rootname,filter,expstart,targname
357911,iem405a3q,F160W,59596.03906,OMEGACEN
357912,iem406a5q,F160W,59596.05078,OMEGACEN
357913,iem404a1q,F160W,59596.02344,OMEGACEN
370295,iem416kfq,F160W,59756.06641,OMEGACEN
370298,iem418kjq,F160W,59756.09766,OMEGACEN
370299,iem417khq,F160W,59756.08203,OMEGACEN
